20
2210

450 	 3914 	 5482 	 1689 	 2704 	 4749 	 2960 	 1473 	 1703 	 2226 	 1031 	 3014 	 5562 	 5634 	 375 	 5606 	 3126 	 3199 	 1977 	 6114 	 3061 	 

8 	 50 	 253 	 157 	 181 	 79 	 23 	 228 	 228 	 311 	 132 	 176 	 278 	 19 	 25 	 180 	 226 	 10 	 132 	 29 	 
100000001 	 27 	 47 	 75 	 83 	 66 	 103 	 101 	 148 	 135 	 76 	 70 	 107 	 118 	 43 	 72 	 159 	 90 	 126 	 39 	 
67 	 100000001 	 21 	 49 	 57 	 40 	 77 	 110 	 157 	 141 	 142 	 136 	 173 	 184 	 109 	 138 	 225 	 156 	 191 	 105 	 
47 	 54 	 100000001 	 29 	 37 	 20 	 57 	 90 	 137 	 121 	 122 	 116 	 153 	 164 	 89 	 118 	 205 	 136 	 171 	 85 	 
74 	 88 	 73 	 100000001 	 31 	 47 	 51 	 84 	 131 	 115 	 118 	 138 	 175 	 186 	 116 	 145 	 232 	 163 	 199 	 112 	 
44 	 58 	 43 	 71 	 100000001 	 17 	 21 	 54 	 101 	 85 	 88 	 108 	 145 	 156 	 86 	 115 	 202 	 133 	 169 	 82 	 
28 	 42 	 27 	 55 	 63 	 100000001 	 83 	 98 	 145 	 132 	 103 	 97 	 134 	 145 	 70 	 99 	 186 	 117 	 153 	 66 	 
107 	 121 	 106 	 92 	 64 	 80 	 100000001 	 34 	 81 	 65 	 68 	 88 	 125 	 136 	 101 	 130 	 200 	 148 	 209 	 131 	 
110 	 136 	 156 	 184 	 162 	 175 	 143 	 100000001 	 48 	 35 	 35 	 55 	 92 	 103 	 68 	 97 	 167 	 115 	 176 	 98 	 
158 	 172 	 157 	 142 	 115 	 131 	 96 	 61 	 100000001 	 41 	 95 	 115 	 152 	 163 	 128 	 157 	 227 	 175 	 236 	 158 	 
144 	 170 	 175 	 160 	 133 	 149 	 114 	 35 	 32 	 100000001 	 69 	 89 	 123 	 134 	 102 	 131 	 198 	 149 	 210 	 132 	 
76 	 102 	 122 	 150 	 158 	 141 	 177 	 35 	 82 	 69 	 100000001 	 21 	 58 	 69 	 34 	 63 	 133 	 81 	 142 	 64 	 
96 	 122 	 142 	 170 	 178 	 161 	 197 	 55 	 102 	 89 	 21 	 100000001 	 38 	 49 	 54 	 83 	 113 	 101 	 159 	 84 	 
91 	 117 	 137 	 165 	 173 	 156 	 193 	 92 	 139 	 123 	 58 	 38 	 100000001 	 12 	 49 	 47 	 76 	 65 	 122 	 79 	 
80 	 106 	 126 	 154 	 162 	 145 	 182 	 92 	 139 	 126 	 58 	 38 	 55 	 100000001 	 38 	 36 	 104 	 54 	 115 	 68 	 
43 	 69 	 89 	 117 	 125 	 108 	 145 	 68 	 115 	 102 	 34 	 28 	 65 	 76 	 100000001 	 30 	 117 	 48 	 109 	 31 	 
102 	 128 	 148 	 176 	 184 	 167 	 204 	 127 	 174 	 161 	 93 	 84 	 70 	 47 	 60 	 100000001 	 88 	 19 	 80 	 90 	 
93 	 119 	 139 	 167 	 175 	 158 	 195 	 118 	 165 	 152 	 84 	 78 	 115 	 98 	 51 	 52 	 100000001 	 10 	 47 	 81 	 
84 	 110 	 130 	 158 	 166 	 149 	 186 	 109 	 156 	 143 	 75 	 69 	 106 	 89 	 42 	 43 	 130 	 100000001 	 62 	 72 	 
205 	 231 	 251 	 279 	 287 	 270 	 307 	 217 	 256 	 238 	 183 	 163 	 148 	 126 	 163 	 161 	 115 	 124 	 100000001 	 193 	 
39 	 65 	 85 	 113 	 121 	 104 	 141 	 89 	 136 	 123 	 64 	 58 	 95 	 106 	 31 	 60 	 147 	 78 	 88 	 100000001 	 
