25
3320

3235 	 1442 	 2780 	 3324 	 4355 	 1605 	 1085 	 4318 	 3176 	 3310 	 2863 	 319 	 2776 	 3888 	 1198 	 1918 	 3368 	 2099 	 1045 	 1208 	 1578 	 731 	 2138 	 3945 	 3995 	 266 	 

8 	 50 	 253 	 157 	 181 	 79 	 23 	 228 	 228 	 311 	 132 	 176 	 278 	 19 	 25 	 180 	 226 	 10 	 132 	 29 	 143 	 231 	 199 	 310 	 283 	 
100000001 	 27 	 83 	 66 	 101 	 148 	 135 	 70 	 118 	 43 	 90 	 126 	 39 	 14 	 39 	 32 	 23 	 104 	 144 	 95 	 105 	 124 	 99 	 59 	 39 	 
67 	 100000001 	 57 	 40 	 110 	 157 	 141 	 136 	 184 	 109 	 156 	 191 	 105 	 80 	 105 	 98 	 89 	 131 	 177 	 122 	 132 	 151 	 126 	 86 	 66 	 
44 	 58 	 100000001 	 17 	 54 	 101 	 85 	 108 	 156 	 86 	 133 	 169 	 82 	 57 	 82 	 75 	 66 	 147 	 187 	 138 	 148 	 167 	 142 	 102 	 82 	 
28 	 42 	 63 	 100000001 	 98 	 145 	 132 	 97 	 145 	 70 	 117 	 153 	 66 	 41 	 66 	 59 	 50 	 131 	 171 	 122 	 132 	 151 	 126 	 86 	 66 	 
110 	 136 	 162 	 175 	 100000001 	 48 	 35 	 55 	 103 	 68 	 115 	 176 	 98 	 97 	 129 	 136 	 132 	 199 	 194 	 204 	 214 	 233 	 208 	 168 	 148 	 
158 	 172 	 115 	 131 	 61 	 100000001 	 41 	 115 	 163 	 128 	 175 	 236 	 158 	 157 	 189 	 189 	 180 	 259 	 254 	 252 	 240 	 259 	 204 	 216 	 196 	 
144 	 170 	 133 	 149 	 35 	 32 	 100000001 	 89 	 134 	 102 	 149 	 210 	 132 	 131 	 163 	 170 	 166 	 233 	 228 	 238 	 248 	 267 	 222 	 202 	 182 	 
96 	 122 	 178 	 161 	 55 	 102 	 89 	 100000001 	 49 	 54 	 101 	 159 	 84 	 83 	 115 	 122 	 118 	 185 	 180 	 190 	 200 	 219 	 194 	 154 	 134 	 
80 	 106 	 162 	 145 	 92 	 139 	 126 	 38 	 100000001 	 38 	 54 	 115 	 68 	 67 	 99 	 106 	 102 	 138 	 133 	 150 	 184 	 203 	 178 	 138 	 118 	 
