25
2210

450 	 3914 	 5482 	 1689 	 2704 	 4749 	 2960 	 1473 	 1703 	 2226 	 1031 	 3014 	 5562 	 5634 	 375 	 5606 	 3126 	 3199 	 1977 	 6114 	 3061 	 1649 	 562 	 5873 	 457 	 3102 	 

8 	 50 	 253 	 157 	 181 	 79 	 23 	 228 	 228 	 311 	 132 	 176 	 278 	 19 	 25 	 180 	 226 	 10 	 132 	 29 	 143 	 231 	 199 	 310 	 283 	 
100000001 	 27 	 47 	 75 	 83 	 66 	 103 	 101 	 148 	 135 	 76 	 70 	 107 	 118 	 43 	 72 	 159 	 90 	 126 	 39 	 41 	 14 	 104 	 144 	 95 	 
67 	 100000001 	 21 	 49 	 57 	 40 	 77 	 110 	 157 	 141 	 142 	 136 	 173 	 184 	 109 	 138 	 225 	 156 	 191 	 105 	 77 	 80 	 131 	 177 	 122 	 
47 	 54 	 100000001 	 29 	 37 	 20 	 57 	 90 	 137 	 121 	 122 	 116 	 153 	 164 	 89 	 118 	 205 	 136 	 171 	 85 	 57 	 60 	 111 	 157 	 102 	 
74 	 88 	 73 	 100000001 	 31 	 47 	 51 	 84 	 131 	 115 	 118 	 138 	 175 	 186 	 116 	 145 	 232 	 163 	 199 	 112 	 84 	 87 	 177 	 217 	 168 	 
44 	 58 	 43 	 71 	 100000001 	 17 	 21 	 54 	 101 	 85 	 88 	 108 	 145 	 156 	 86 	 115 	 202 	 133 	 169 	 82 	 54 	 57 	 147 	 187 	 138 	 
28 	 42 	 27 	 55 	 63 	 100000001 	 83 	 98 	 145 	 132 	 103 	 97 	 134 	 145 	 70 	 99 	 186 	 117 	 153 	 66 	 38 	 41 	 131 	 171 	 122 	 
107 	 121 	 106 	 92 	 64 	 80 	 100000001 	 34 	 81 	 65 	 68 	 88 	 125 	 136 	 101 	 130 	 200 	 148 	 209 	 131 	 117 	 120 	 210 	 227 	 201 	 
110 	 136 	 156 	 184 	 162 	 175 	 143 	 100000001 	 48 	 35 	 35 	 55 	 92 	 103 	 68 	 97 	 167 	 115 	 176 	 98 	 98 	 97 	 199 	 194 	 204 	 
158 	 172 	 157 	 142 	 115 	 131 	 96 	 61 	 100000001 	 41 	 95 	 115 	 152 	 163 	 128 	 157 	 227 	 175 	 236 	 158 	 158 	 157 	 259 	 254 	 252 	 
144 	 170 	 175 	 160 	 133 	 149 	 114 	 35 	 32 	 100000001 	 69 	 89 	 123 	 134 	 102 	 131 	 198 	 149 	 210 	 132 	 132 	 131 	 233 	 228 	 238 	 
76 	 102 	 122 	 150 	 158 	 141 	 177 	 35 	 82 	 69 	 100000001 	 21 	 58 	 69 	 34 	 63 	 133 	 81 	 142 	 64 	 64 	 63 	 165 	 160 	 170 	 
96 	 122 	 142 	 170 	 178 	 161 	 197 	 55 	 102 	 89 	 21 	 100000001 	 38 	 49 	 54 	 83 	 113 	 101 	 159 	 84 	 84 	 83 	 185 	 180 	 190 	 
91 	 117 	 137 	 165 	 173 	 156 	 193 	 92 	 139 	 123 	 58 	 38 	 100000001 	 12 	 49 	 47 	 76 	 65 	 122 	 79 	 79 	 78 	 149 	 144 	 161 	 
80 	 106 	 126 	 154 	 162 	 145 	 182 	 92 	 139 	 126 	 58 	 38 	 55 	 100000001 	 38 	 36 	 104 	 54 	 115 	 68 	 68 	 67 	 138 	 133 	 150 	 
43 	 69 	 89 	 117 	 125 	 108 	 145 	 68 	 115 	 102 	 34 	 28 	 65 	 76 	 100000001 	 30 	 117 	 48 	 109 	 31 	 31 	 30 	 132 	 127 	 137 	 
102 	 128 	 148 	 176 	 184 	 167 	 204 	 127 	 174 	 161 	 93 	 84 	 70 	 47 	 60 	 100000001 	 88 	 19 	 80 	 90 	 90 	 89 	 103 	 98 	 115 	 
93 	 119 	 139 	 167 	 175 	 158 	 195 	 118 	 165 	 152 	 84 	 78 	 115 	 98 	 51 	 52 	 100000001 	 10 	 47 	 81 	 81 	 80 	 94 	 89 	 106 	 
84 	 110 	 130 	 158 	 166 	 149 	 186 	 109 	 156 	 143 	 75 	 69 	 106 	 89 	 42 	 43 	 130 	 100000001 	 62 	 72 	 72 	 71 	 85 	 80 	 97 	 
205 	 231 	 251 	 279 	 287 	 270 	 307 	 217 	 256 	 238 	 183 	 163 	 148 	 126 	 163 	 161 	 115 	 124 	 100000001 	 193 	 193 	 192 	 145 	 140 	 157 	 
39 	 65 	 85 	 113 	 121 	 104 	 141 	 89 	 136 	 123 	 64 	 58 	 95 	 106 	 31 	 60 	 147 	 78 	 88 	 100000001 	 29 	 26 	 111 	 106 	 123 	 
152 	 178 	 198 	 226 	 222 	 217 	 203 	 61 	 108 	 95 	 77 	 97 	 134 	 145 	 110 	 139 	 209 	 157 	 218 	 140 	 100000001 	 139 	 241 	 236 	 246 	 
14 	 40 	 60 	 88 	 96 	 79 	 116 	 88 	 135 	 122 	 63 	 57 	 94 	 105 	 30 	 59 	 146 	 77 	 113 	 26 	 28 	 100000001 	 117 	 131 	 108 	 
109 	 135 	 155 	 183 	 191 	 174 	 211 	 134 	 181 	 168 	 100 	 94 	 131 	 114 	 67 	 68 	 155 	 86 	 61 	 97 	 97 	 96 	 100000001 	 47 	 64 	 
128 	 154 	 174 	 202 	 210 	 193 	 230 	 153 	 200 	 187 	 119 	 113 	 150 	 133 	 86 	 87 	 174 	 105 	 80 	 116 	 116 	 115 	 20 	 100000001 	 18 	 
