20
3320

3235 	 1442 	 2780 	 3324 	 4355 	 1605 	 1085 	 4318 	 3176 	 3310 	 2863 	 319 	 2776 	 3888 	 1198 	 1918 	 3368 	 2099 	 1045 	 1208 	 1578 	 

8 	 50 	 253 	 157 	 181 	 79 	 23 	 228 	 228 	 311 	 132 	 176 	 278 	 19 	 25 	 180 	 226 	 10 	 132 	 29 	 
100000001 	 27 	 83 	 66 	 101 	 148 	 135 	 70 	 118 	 43 	 90 	 126 	 39 	 14 	 39 	 32 	 23 	 104 	 144 	 95 	 
67 	 100000001 	 57 	 40 	 110 	 157 	 141 	 136 	 184 	 109 	 156 	 191 	 105 	 80 	 105 	 98 	 89 	 131 	 177 	 122 	 
44 	 58 	 100000001 	 17 	 54 	 101 	 85 	 108 	 156 	 86 	 133 	 169 	 82 	 57 	 82 	 75 	 66 	 147 	 187 	 138 	 
28 	 42 	 63 	 100000001 	 98 	 145 	 132 	 97 	 145 	 70 	 117 	 153 	 66 	 41 	 66 	 59 	 50 	 131 	 171 	 122 	 
110 	 136 	 162 	 175 	 100000001 	 48 	 35 	 55 	 103 	 68 	 115 	 176 	 98 	 97 	 129 	 136 	 132 	 199 	 194 	 204 	 
158 	 172 	 115 	 131 	 61 	 100000001 	 41 	 115 	 163 	 128 	 175 	 236 	 158 	 157 	 189 	 189 	 180 	 259 	 254 	 252 	 
144 	 170 	 133 	 149 	 35 	 32 	 100000001 	 89 	 134 	 102 	 149 	 210 	 132 	 131 	 163 	 170 	 166 	 233 	 228 	 238 	 
96 	 122 	 178 	 161 	 55 	 102 	 89 	 100000001 	 49 	 54 	 101 	 159 	 84 	 83 	 115 	 122 	 118 	 185 	 180 	 190 	 
80 	 106 	 162 	 145 	 92 	 139 	 126 	 38 	 100000001 	 38 	 54 	 115 	 68 	 67 	 99 	 106 	 102 	 138 	 133 	 150 	 
43 	 69 	 125 	 108 	 68 	 115 	 102 	 28 	 76 	 100000001 	 48 	 109 	 31 	 30 	 62 	 69 	 65 	 132 	 127 	 137 	 
84 	 110 	 166 	 149 	 109 	 156 	 143 	 69 	 89 	 42 	 100000001 	 62 	 72 	 71 	 103 	 110 	 106 	 85 	 80 	 97 	 
205 	 231 	 287 	 270 	 217 	 256 	 238 	 163 	 126 	 163 	 124 	 100000001 	 193 	 192 	 224 	 231 	 227 	 145 	 140 	 157 	 
39 	 65 	 121 	 104 	 89 	 136 	 123 	 58 	 106 	 31 	 78 	 88 	 100000001 	 26 	 32 	 39 	 48 	 111 	 106 	 123 	 
14 	 40 	 96 	 79 	 88 	 135 	 122 	 57 	 105 	 30 	 77 	 113 	 26 	 100000001 	 33 	 40 	 36 	 117 	 131 	 108 	 
39 	 49 	 105 	 88 	 120 	 167 	 154 	 89 	 137 	 62 	 109 	 119 	 32 	 33 	 100000001 	 8 	 17 	 124 	 137 	 115 	 
32 	 42 	 98 	 81 	 116 	 163 	 150 	 85 	 133 	 58 	 105 	 115 	 28 	 29 	 8 	 100000001 	 10 	 117 	 133 	 108 	 
23 	 33 	 89 	 72 	 123 	 170 	 157 	 92 	 140 	 65 	 112 	 124 	 37 	 36 	 17 	 10 	 100000001 	 108 	 142 	 99 	 
109 	 135 	 191 	 174 	 134 	 181 	 168 	 94 	 114 	 67 	 86 	 61 	 97 	 96 	 128 	 135 	 131 	 100000001 	 47 	 64 	 
128 	 154 	 210 	 193 	 153 	 200 	 187 	 113 	 133 	 86 	 105 	 80 	 116 	 115 	 147 	 154 	 150 	 20 	 100000001 	 18 	 
154 	 180 	 236 	 219 	 179 	 226 	 213 	 139 	 159 	 112 	 131 	 106 	 142 	 141 	 173 	 180 	 176 	 46 	 58 	 100000001 	 
