20
6994

3605 	 6651 	 6737 	 448 	 6703 	 3738 	 3825 	 2364 	 7311 	 3660 	 1972 	 672 	 7022 	 546 	 3710 	 2846 	 2053 	 6771 	 3925 	 3441 	 6972 	 

7 	 48 	 247 	 152 	 176 	 76 	 21 	 222 	 223 	 304 	 128 	 172 	 271 	 17 	 24 	 175 	 220 	 9 	 128 	 28 	 
100000001 	 57 	 40 	 77 	 110 	 157 	 141 	 142 	 136 	 184 	 109 	 156 	 105 	 77 	 80 	 105 	 98 	 89 	 131 	 177 	 
58 	 100000001 	 17 	 21 	 54 	 101 	 85 	 88 	 108 	 156 	 86 	 133 	 82 	 54 	 57 	 82 	 75 	 66 	 147 	 187 	 
42 	 63 	 100000001 	 83 	 98 	 145 	 132 	 103 	 97 	 145 	 70 	 117 	 66 	 38 	 41 	 66 	 59 	 50 	 131 	 171 	 
121 	 64 	 80 	 100000001 	 34 	 81 	 65 	 68 	 88 	 136 	 101 	 148 	 131 	 117 	 120 	 145 	 138 	 129 	 210 	 227 	 
136 	 162 	 175 	 143 	 100000001 	 48 	 35 	 35 	 55 	 103 	 68 	 115 	 98 	 98 	 97 	 129 	 136 	 132 	 199 	 194 	 
172 	 115 	 131 	 96 	 61 	 100000001 	 41 	 95 	 115 	 163 	 128 	 175 	 158 	 158 	 157 	 189 	 189 	 180 	 259 	 254 	 
170 	 133 	 149 	 114 	 35 	 32 	 100000001 	 69 	 89 	 134 	 102 	 149 	 132 	 132 	 131 	 163 	 170 	 166 	 233 	 228 	 
102 	 158 	 141 	 177 	 35 	 82 	 69 	 100000001 	 21 	 69 	 34 	 81 	 64 	 64 	 63 	 95 	 102 	 98 	 165 	 160 	 
122 	 178 	 161 	 197 	 55 	 102 	 89 	 21 	 100000001 	 49 	 54 	 101 	 84 	 84 	 83 	 115 	 122 	 118 	 185 	 180 	 
106 	 162 	 145 	 182 	 92 	 139 	 126 	 58 	 38 	 100000001 	 38 	 54 	 68 	 68 	 67 	 99 	 106 	 102 	 138 	 133 	 
69 	 125 	 108 	 145 	 68 	 115 	 102 	 34 	 28 	 76 	 100000001 	 48 	 31 	 31 	 30 	 62 	 69 	 65 	 132 	 127 	 
110 	 166 	 149 	 186 	 109 	 156 	 143 	 75 	 69 	 89 	 42 	 100000001 	 72 	 72 	 71 	 103 	 110 	 106 	 85 	 80 	 
65 	 121 	 104 	 141 	 89 	 136 	 123 	 64 	 58 	 106 	 31 	 78 	 100000001 	 29 	 26 	 32 	 39 	 48 	 111 	 106 	 
178 	 222 	 217 	 203 	 61 	 108 	 95 	 77 	 97 	 145 	 110 	 157 	 140 	 100000001 	 139 	 171 	 178 	 174 	 241 	 236 	 
40 	 96 	 79 	 116 	 88 	 135 	 122 	 63 	 57 	 105 	 30 	 77 	 26 	 28 	 100000001 	 33 	 40 	 36 	 117 	 131 	 
49 	 105 	 88 	 125 	 120 	 167 	 154 	 95 	 89 	 137 	 62 	 109 	 32 	 60 	 33 	 100000001 	 8 	 17 	 124 	 137 	 
42 	 98 	 81 	 118 	 116 	 163 	 150 	 91 	 85 	 133 	 58 	 105 	 28 	 56 	 29 	 8 	 100000001 	 10 	 117 	 133 	 
33 	 89 	 72 	 109 	 123 	 170 	 157 	 98 	 92 	 140 	 65 	 112 	 37 	 63 	 36 	 17 	 10 	 100000001 	 108 	 142 	 
135 	 191 	 174 	 211 	 134 	 181 	 168 	 100 	 94 	 114 	 67 	 86 	 97 	 97 	 96 	 128 	 135 	 131 	 100000001 	 47 	 
154 	 210 	 193 	 230 	 153 	 200 	 187 	 119 	 113 	 133 	 86 	 105 	 116 	 116 	 115 	 147 	 154 	 150 	 20 	 100000001 	 
