20
6078

1873 	 2998 	 5266 	 3282 	 1633 	 1888 	 2468 	 1144 	 3342 	 6167 	 6247 	 416 	 6215 	 3466 	 3547 	 2192 	 6779 	 3394 	 1828 	 623 	 6512 	 

8 	 52 	 265 	 164 	 189 	 82 	 24 	 239 	 239 	 326 	 138 	 185 	 291 	 19 	 26 	 188 	 236 	 10 	 138 	 30 	 
100000001 	 40 	 157 	 142 	 136 	 184 	 109 	 191 	 105 	 77 	 80 	 105 	 131 	 122 	 132 	 168 	 126 	 86 	 66 	 161 	 
42 	 100000001 	 145 	 103 	 97 	 145 	 70 	 153 	 66 	 38 	 41 	 66 	 131 	 122 	 132 	 168 	 126 	 86 	 66 	 167 	 
172 	 131 	 100000001 	 95 	 115 	 163 	 128 	 236 	 158 	 158 	 157 	 189 	 259 	 252 	 240 	 246 	 204 	 216 	 196 	 176 	 
102 	 141 	 82 	 100000001 	 21 	 69 	 34 	 142 	 64 	 64 	 63 	 95 	 165 	 170 	 180 	 216 	 174 	 134 	 114 	 225 	 
122 	 161 	 102 	 21 	 100000001 	 49 	 54 	 159 	 84 	 84 	 83 	 115 	 185 	 190 	 200 	 236 	 194 	 154 	 134 	 245 	 
106 	 145 	 139 	 58 	 38 	 100000001 	 38 	 115 	 68 	 68 	 67 	 99 	 138 	 150 	 184 	 220 	 178 	 138 	 118 	 229 	 
69 	 108 	 115 	 34 	 28 	 76 	 100000001 	 109 	 31 	 31 	 30 	 62 	 132 	 137 	 147 	 183 	 141 	 101 	 81 	 192 	 
231 	 270 	 256 	 183 	 163 	 126 	 163 	 100000001 	 193 	 193 	 192 	 224 	 145 	 157 	 185 	 231 	 216 	 250 	 243 	 333 	 
65 	 104 	 136 	 64 	 58 	 106 	 31 	 88 	 100000001 	 29 	 26 	 32 	 111 	 123 	 143 	 179 	 137 	 97 	 77 	 188 	 
178 	 217 	 108 	 77 	 97 	 145 	 110 	 218 	 140 	 100000001 	 139 	 171 	 241 	 246 	 256 	 292 	 250 	 210 	 190 	 283 	 
40 	 79 	 135 	 63 	 57 	 105 	 30 	 113 	 26 	 28 	 100000001 	 33 	 117 	 108 	 118 	 154 	 112 	 72 	 52 	 163 	 
49 	 88 	 167 	 95 	 89 	 137 	 62 	 119 	 32 	 60 	 33 	 100000001 	 124 	 115 	 125 	 161 	 119 	 79 	 59 	 170 	 
135 	 174 	 181 	 100 	 94 	 114 	 67 	 61 	 97 	 97 	 96 	 128 	 100000001 	 64 	 117 	 163 	 148 	 167 	 147 	 258 	 
180 	 219 	 226 	 145 	 139 	 159 	 112 	 106 	 142 	 142 	 141 	 173 	 46 	 100000001 	 54 	 100 	 85 	 119 	 132 	 203 	 
166 	 205 	 291 	 210 	 204 	 224 	 177 	 166 	 207 	 207 	 193 	 200 	 111 	 83 	 100000001 	 47 	 32 	 66 	 79 	 150 	 
171 	 210 	 296 	 215 	 209 	 229 	 182 	 176 	 212 	 212 	 198 	 205 	 116 	 107 	 73 	 100000001 	 37 	 71 	 84 	 110 	 
135 	 174 	 260 	 179 	 173 	 193 	 146 	 140 	 176 	 176 	 162 	 169 	 80 	 71 	 37 	 83 	 100000001 	 35 	 48 	 119 	 
147 	 186 	 226 	 145 	 139 	 159 	 112 	 106 	 142 	 142 	 141 	 173 	 46 	 37 	 47 	 93 	 78 	 100000001 	 60 	 131 	 
167 	 206 	 246 	 165 	 159 	 179 	 132 	 126 	 162 	 162 	 161 	 193 	 66 	 57 	 67 	 113 	 98 	 21 	 100000001 	 151 	 
81 	 120 	 215 	 170 	 164 	 212 	 137 	 198 	 133 	 135 	 108 	 115 	 138 	 129 	 111 	 82 	 75 	 93 	 73 	 100000001 	 
