20
4450

1903 	 1287 	 5120 	 3765 	 3925 	 3395 	 378 	 3291 	 4610 	 1421 	 2274 	 3994 	 2489 	 1239 	 1432 	 1872 	 867 	 2535 	 4677 	 4737 	 315 	 

8 	 50 	 253 	 157 	 181 	 79 	 23 	 228 	 228 	 311 	 132 	 176 	 278 	 19 	 25 	 180 	 226 	 10 	 132 	 29 	 
100000001 	 27 	 83 	 66 	 103 	 101 	 148 	 135 	 76 	 70 	 118 	 43 	 90 	 126 	 39 	 41 	 14 	 39 	 32 	 23 	 
67 	 100000001 	 57 	 40 	 77 	 110 	 157 	 141 	 142 	 136 	 184 	 109 	 156 	 191 	 105 	 77 	 80 	 105 	 98 	 89 	 
44 	 58 	 100000001 	 17 	 21 	 54 	 101 	 85 	 88 	 108 	 156 	 86 	 133 	 169 	 82 	 54 	 57 	 82 	 75 	 66 	 
28 	 42 	 63 	 100000001 	 83 	 98 	 145 	 132 	 103 	 97 	 145 	 70 	 117 	 153 	 66 	 38 	 41 	 66 	 59 	 50 	 
107 	 121 	 64 	 80 	 100000001 	 34 	 81 	 65 	 68 	 88 	 136 	 101 	 148 	 209 	 131 	 117 	 120 	 145 	 138 	 129 	 
110 	 136 	 162 	 175 	 143 	 100000001 	 48 	 35 	 35 	 55 	 103 	 68 	 115 	 176 	 98 	 98 	 97 	 129 	 136 	 132 	 
158 	 172 	 115 	 131 	 96 	 61 	 100000001 	 41 	 95 	 115 	 163 	 128 	 175 	 236 	 158 	 158 	 157 	 189 	 189 	 180 	 
144 	 170 	 133 	 149 	 114 	 35 	 32 	 100000001 	 69 	 89 	 134 	 102 	 149 	 210 	 132 	 132 	 131 	 163 	 170 	 166 	 
76 	 102 	 158 	 141 	 177 	 35 	 82 	 69 	 100000001 	 21 	 69 	 34 	 81 	 142 	 64 	 64 	 63 	 95 	 102 	 98 	 
96 	 122 	 178 	 161 	 197 	 55 	 102 	 89 	 21 	 100000001 	 49 	 54 	 101 	 159 	 84 	 84 	 83 	 115 	 122 	 118 	 
80 	 106 	 162 	 145 	 182 	 92 	 139 	 126 	 58 	 38 	 100000001 	 38 	 54 	 115 	 68 	 68 	 67 	 99 	 106 	 102 	 
43 	 69 	 125 	 108 	 145 	 68 	 115 	 102 	 34 	 28 	 76 	 100000001 	 48 	 109 	 31 	 31 	 30 	 62 	 69 	 65 	 
84 	 110 	 166 	 149 	 186 	 109 	 156 	 143 	 75 	 69 	 89 	 42 	 100000001 	 62 	 72 	 72 	 71 	 103 	 110 	 106 	 
205 	 231 	 287 	 270 	 307 	 217 	 256 	 238 	 183 	 163 	 126 	 163 	 124 	 100000001 	 193 	 193 	 192 	 224 	 231 	 227 	 
39 	 65 	 121 	 104 	 141 	 89 	 136 	 123 	 64 	 58 	 106 	 31 	 78 	 88 	 100000001 	 29 	 26 	 32 	 39 	 48 	 
152 	 178 	 222 	 217 	 203 	 61 	 108 	 95 	 77 	 97 	 145 	 110 	 157 	 218 	 140 	 100000001 	 139 	 171 	 178 	 174 	 
14 	 40 	 96 	 79 	 116 	 88 	 135 	 122 	 63 	 57 	 105 	 30 	 77 	 113 	 26 	 28 	 100000001 	 33 	 40 	 36 	 
39 	 49 	 105 	 88 	 125 	 120 	 167 	 154 	 95 	 89 	 137 	 62 	 109 	 119 	 32 	 60 	 33 	 100000001 	 8 	 17 	 
32 	 42 	 98 	 81 	 118 	 116 	 163 	 150 	 91 	 85 	 133 	 58 	 105 	 115 	 28 	 56 	 29 	 8 	 100000001 	 10 	 
23 	 33 	 89 	 72 	 109 	 123 	 170 	 157 	 98 	 92 	 140 	 65 	 112 	 124 	 37 	 63 	 36 	 17 	 10 	 100000001 	 
